2026-03-13 14:32:48 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Configured repo-local caches: {'HF_HOME': '/nfs_tmp/Compression_team/src/WaterSIC/outputs/hf_cache', 'HUGGINGFACE_HUB_CACHE': '/nfs_tmp/Compression_team/src/WaterSIC/outputs/hf_cache/hub', 'TRANSFORMERS_CACHE': '/nfs_tmp/Compression_team/src/WaterSIC/outputs/hf_cache/transformers', 'PIP_CACHE_DIR': '/nfs_tmp/Compression_team/src/WaterSIC/.cache/pip'}
2026-03-13 18:36:40 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collecting statistics for layer 12 stage ['gate_proj', 'up_proj']
2026-03-13 18:36:40 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 0 for layer model.layers.12
2026-03-13 18:36:42 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 1 for layer model.layers.12
2026-03-13 18:36:43 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 2 for layer model.layers.12
2026-03-13 18:36:44 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 3 for layer model.layers.12
2026-03-13 18:36:45 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 4 for layer model.layers.12
2026-03-13 18:36:46 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 5 for layer model.layers.12
2026-03-13 18:36:47 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 6 for layer model.layers.12
2026-03-13 18:36:47 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 7 for layer model.layers.12
2026-03-13 18:39:55 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.12.mlp.gate_proj with target 3.1565 and achieved 3.0731 (relMSE=4.380714e-02, ref_delta=2.428019e-01)
2026-03-13 18:42:52 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.12.mlp.up_proj with target 3.1629 and achieved 3.0721 (relMSE=4.534130e-02, ref_delta=2.428019e-01)
2026-03-13 18:42:52 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collecting statistics for layer 12 stage ['down_proj']
2026-03-13 18:42:55 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 0 for layer model.layers.12
2026-03-13 18:42:57 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 1 for layer model.layers.12
2026-03-13 18:42:59 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 2 for layer model.layers.12
2026-03-13 18:43:01 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 3 for layer model.layers.12
2026-03-13 18:43:03 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 4 for layer model.layers.12
2026-03-13 18:43:05 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 5 for layer model.layers.12
2026-03-13 18:43:07 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 6 for layer model.layers.12
2026-03-13 18:43:08 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 7 for layer model.layers.12
2026-03-13 18:54:41 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.12.mlp.down_proj with target 3.1706 and achieved 3.0821 (relMSE=2.991416e-01, ref_delta=1.146041e-01)
2026-03-13 18:54:41 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Completed layer 12 in 1230.67s
2026-03-13 18:54:41 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collecting statistics for layer 13 stage ['q_proj', 'k_proj', 'v_proj']
2026-03-13 18:54:43 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 0 for layer model.layers.13
2026-03-13 18:54:45 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 1 for layer model.layers.13
2026-03-13 18:54:47 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 2 for layer model.layers.13
2026-03-13 18:54:50 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 3 for layer model.layers.13
2026-03-13 18:54:51 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 4 for layer model.layers.13
2026-03-13 18:54:54 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 5 for layer model.layers.13
2026-03-13 18:54:56 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 6 for layer model.layers.13
2026-03-13 18:54:58 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 7 for layer model.layers.13
2026-03-13 18:55:35 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.13.self_attn.q_proj with target 3.1787 and achieved 3.0542 (relMSE=5.123057e-02, ref_delta=1.052834e+00)
2026-03-13 18:55:59 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.13.self_attn.k_proj with target 3.1816 and achieved 2.7571 (relMSE=8.189138e-02, ref_delta=1.052834e+00)
2026-03-13 18:56:23 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.13.self_attn.v_proj with target 3.1842 and achieved 2.8266 (relMSE=6.394847e-02, ref_delta=1.052834e+00)
2026-03-13 18:56:23 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collecting statistics for layer 13 stage ['o_proj']
2026-03-13 18:56:24 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 0 for layer model.layers.13
2026-03-13 18:56:26 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 1 for layer model.layers.13
2026-03-13 18:56:26 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 2 for layer model.layers.13
2026-03-13 18:56:27 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 3 for layer model.layers.13
2026-03-13 18:56:28 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 4 for layer model.layers.13
2026-03-13 18:56:29 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 5 for layer model.layers.13
2026-03-13 18:56:30 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 6 for layer model.layers.13
2026-03-13 18:56:31 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 7 for layer model.layers.13
2026-03-13 18:57:07 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.13.self_attn.o_proj with target 3.1863 and achieved 3.0421 (relMSE=4.685434e-01, ref_delta=2.950962e-01)
2026-03-13 18:57:07 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collecting statistics for layer 13 stage ['gate_proj', 'up_proj']
2026-03-13 18:57:09 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 0 for layer model.layers.13
2026-03-13 18:57:10 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 1 for layer model.layers.13
2026-03-13 18:57:11 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 2 for layer model.layers.13
2026-03-13 18:57:12 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 3 for layer model.layers.13
2026-03-13 18:57:12 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 4 for layer model.layers.13
2026-03-13 18:57:13 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 5 for layer model.layers.13
2026-03-13 18:57:14 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 6 for layer model.layers.13
2026-03-13 18:57:15 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 7 for layer model.layers.13
2026-03-13 19:00:20 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.13.mlp.gate_proj with target 3.1898 and achieved 3.1116 (relMSE=3.939431e-02, ref_delta=2.315720e-01)
2026-03-13 19:03:17 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.13.mlp.up_proj with target 3.1982 and achieved 3.1063 (relMSE=4.115759e-02, ref_delta=2.315720e-01)
2026-03-13 19:03:17 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collecting statistics for layer 13 stage ['down_proj']
2026-03-13 19:03:19 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 0 for layer model.layers.13
2026-03-13 19:03:21 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 1 for layer model.layers.13
2026-03-13 19:03:23 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 2 for layer model.layers.13
2026-03-13 19:03:25 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 3 for layer model.layers.13
2026-03-13 19:03:27 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 4 for layer model.layers.13
2026-03-13 19:03:29 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 5 for layer model.layers.13
2026-03-13 19:03:31 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 6 for layer model.layers.13
2026-03-13 19:03:33 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 7 for layer model.layers.13
2026-03-13 19:14:49 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.13.mlp.down_proj with target 3.2094 and achieved 3.1213 (relMSE=2.702201e-01, ref_delta=1.693036e-01)
2026-03-13 19:14:49 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Completed layer 13 in 1208.51s
2026-03-13 19:14:49 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collecting statistics for layer 14 stage ['q_proj', 'k_proj', 'v_proj']
2026-03-13 19:14:52 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 0 for layer model.layers.14
2026-03-13 19:14:54 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 1 for layer model.layers.14
2026-03-13 19:14:57 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 2 for layer model.layers.14
2026-03-13 19:14:59 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 3 for layer model.layers.14
2026-03-13 19:15:01 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 4 for layer model.layers.14
2026-03-13 19:15:04 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 5 for layer model.layers.14
2026-03-13 19:15:06 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 6 for layer model.layers.14
2026-03-13 19:15:08 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 7 for layer model.layers.14
2026-03-13 19:15:45 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.14.self_attn.q_proj with target 3.2215 and achieved 3.0913 (relMSE=4.987986e-02, ref_delta=7.974656e-01)
2026-03-13 19:16:09 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.14.self_attn.k_proj with target 3.2262 and achieved 2.8550 (relMSE=7.179294e-02, ref_delta=7.974656e-01)
2026-03-13 19:16:32 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.14.self_attn.v_proj with target 3.2295 and achieved 2.8361 (relMSE=6.739678e-02, ref_delta=7.974656e-01)
2026-03-13 19:16:32 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collecting statistics for layer 14 stage ['o_proj']
2026-03-13 19:16:34 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 0 for layer model.layers.14
2026-03-13 19:16:34 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 1 for layer model.layers.14
2026-03-13 19:16:35 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 2 for layer model.layers.14
2026-03-13 19:16:36 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 3 for layer model.layers.14
2026-03-13 19:16:37 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 4 for layer model.layers.14
2026-03-13 19:16:38 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 5 for layer model.layers.14
2026-03-13 19:16:39 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 6 for layer model.layers.14
2026-03-13 19:16:40 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 7 for layer model.layers.14
2026-03-13 19:17:15 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.14.self_attn.o_proj with target 3.2331 and achieved 3.0870 (relMSE=2.659394e-01, ref_delta=5.094328e-01)
2026-03-13 19:17:15 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collecting statistics for layer 14 stage ['gate_proj', 'up_proj']
2026-03-13 19:17:16 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 0 for layer model.layers.14
2026-03-13 19:17:17 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 1 for layer model.layers.14
2026-03-13 19:17:18 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 2 for layer model.layers.14
2026-03-13 19:17:18 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 3 for layer model.layers.14
2026-03-13 19:17:19 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 4 for layer model.layers.14
2026-03-13 19:17:20 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 5 for layer model.layers.14
2026-03-13 19:17:21 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 6 for layer model.layers.14
2026-03-13 19:17:22 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 7 for layer model.layers.14
2026-03-13 19:20:23 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.14.mlp.gate_proj with target 3.2386 and achieved 3.1375 (relMSE=3.637880e-02, ref_delta=2.612719e-01)
2026-03-13 19:23:20 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.14.mlp.up_proj with target 3.2566 and achieved 3.1742 (relMSE=3.653392e-02, ref_delta=2.612719e-01)
2026-03-13 19:23:20 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collecting statistics for layer 14 stage ['down_proj']
2026-03-13 19:23:22 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 0 for layer model.layers.14
2026-03-13 19:23:24 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 1 for layer model.layers.14
2026-03-13 19:23:26 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 2 for layer model.layers.14
2026-03-13 19:23:28 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 3 for layer model.layers.14
2026-03-13 19:23:30 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 4 for layer model.layers.14
2026-03-13 19:23:32 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 5 for layer model.layers.14
2026-03-13 19:23:34 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 6 for layer model.layers.14
2026-03-13 19:23:36 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 7 for layer model.layers.14
2026-03-13 19:34:55 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.14.mlp.down_proj with target 3.2744 and achieved 3.1858 (relMSE=2.860326e-01, ref_delta=2.618542e-01)
2026-03-13 19:34:55 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Completed layer 14 in 1205.59s
2026-03-13 19:34:55 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collecting statistics for layer 15 stage ['q_proj', 'k_proj', 'v_proj']
2026-03-13 19:34:57 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 0 for layer model.layers.15
2026-03-13 19:34:59 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 1 for layer model.layers.15
2026-03-13 19:35:01 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 2 for layer model.layers.15
2026-03-13 19:35:04 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 3 for layer model.layers.15
2026-03-13 19:35:06 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 4 for layer model.layers.15
2026-03-13 19:35:08 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 5 for layer model.layers.15
2026-03-13 19:35:10 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 6 for layer model.layers.15
2026-03-13 19:35:12 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 7 for layer model.layers.15
2026-03-13 19:35:50 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.15.self_attn.q_proj with target 3.2989 and achieved 3.1401 (relMSE=4.053894e-02, ref_delta=7.212215e-01)
2026-03-13 19:36:14 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.15.self_attn.k_proj with target 3.3106 and achieved 2.9223 (relMSE=5.918693e-02, ref_delta=7.212215e-01)
2026-03-13 19:36:37 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.15.self_attn.v_proj with target 3.3180 and achieved 3.0024 (relMSE=5.078667e-02, ref_delta=7.212215e-01)
2026-03-13 19:36:37 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collecting statistics for layer 15 stage ['o_proj']
2026-03-13 19:36:38 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 0 for layer model.layers.15
2026-03-13 19:36:39 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 1 for layer model.layers.15
2026-03-13 19:36:40 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 2 for layer model.layers.15
2026-03-13 19:36:41 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 3 for layer model.layers.15
2026-03-13 19:36:41 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 4 for layer model.layers.15
2026-03-13 19:36:43 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 5 for layer model.layers.15
2026-03-13 19:36:43 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 6 for layer model.layers.15
2026-03-13 19:36:44 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 7 for layer model.layers.15
2026-03-13 19:37:20 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.15.self_attn.o_proj with target 3.3240 and achieved 3.1747 (relMSE=2.196181e-01, ref_delta=1.007464e+00)
2026-03-13 19:37:20 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collecting statistics for layer 15 stage ['gate_proj', 'up_proj']
2026-03-13 19:37:21 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 0 for layer model.layers.15
2026-03-13 19:37:23 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 1 for layer model.layers.15
2026-03-13 19:37:24 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 2 for layer model.layers.15
2026-03-13 19:37:25 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 3 for layer model.layers.15
2026-03-13 19:37:25 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 4 for layer model.layers.15
2026-03-13 19:37:26 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 5 for layer model.layers.15
2026-03-13 19:37:27 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 6 for layer model.layers.15
2026-03-13 19:37:28 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 7 for layer model.layers.15
2026-03-13 19:40:28 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.15.mlp.gate_proj with target 3.3365 and achieved 3.2477 (relMSE=3.274966e-02, ref_delta=2.765343e-01)
2026-03-13 19:43:26 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.15.mlp.up_proj with target 3.3809 and achieved 3.2946 (relMSE=3.294171e-02, ref_delta=2.765343e-01)
2026-03-13 19:43:26 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collecting statistics for layer 15 stage ['down_proj']
2026-03-13 19:43:28 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 0 for layer model.layers.15
2026-03-13 19:43:30 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 1 for layer model.layers.15
2026-03-13 19:43:32 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 2 for layer model.layers.15
2026-03-13 19:43:34 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 3 for layer model.layers.15
2026-03-13 19:43:36 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 4 for layer model.layers.15
2026-03-13 19:43:38 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 5 for layer model.layers.15
2026-03-13 19:43:40 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 6 for layer model.layers.15
2026-03-13 19:43:42 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 7 for layer model.layers.15
2026-03-13 19:55:25 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.15.mlp.down_proj with target 3.4671 and achieved 3.3748 (relMSE=3.052764e-01, ref_delta=3.246625e+00)
2026-03-13 19:55:25 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Completed layer 15 in 1229.88s
2026-03-13 19:55:50 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Running quantized evaluation
2026-03-13 19:56:19 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Experiment complete: {'artifact_dir': PosixPath('/nfs_tmp/Compression_team/src/WaterSIC/outputs/quantized/llama32_1b_full_3p0bit_reftrue_norescaler'), 'report_json_path': PosixPath('/nfs_tmp/Compression_team/src/WaterSIC/outputs/reports/llama32_1b_full_3p0bit_reftrue_norescaler.json'), 'report_md_path': PosixPath('/nfs_tmp/Compression_team/src/WaterSIC/outputs/reports/llama32_1b_full_3p0bit_reftrue_norescaler.md'), 'baseline_perplexity': 9.704082494153669, 'quantized_perplexity': 16.868369287133703}
